"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2164","Under Armour Men's Armour HeatGear Compression Shorts","Good compression shorts!","felicia","I bought these because long covid gave me POTS and I needed compression shorts. These work great- good compression, the silicone legs grippers make them stay in place, snug but comfortable. They’ve definitely made a difference. Lol I’m a 5’7 female 125 pounds but the extra small fit great and the “ man pocket” smoothes out when you wear them.  I wear them under my regular clothes. Wish I could find quality women’s compression shorts but I can’t, so buying another pair of these!","Reviewed in the United States on 25 April 2023","5.0 out of 5 stars","Verified Purchase"
"2165","Under Armour Men's Armour HeatGear Compression Shorts","Good shorts","CARRIE SMITH","Bought these for my son to go under his really short track uniform shorts.  They are great! Fit him very well (he's tall & skinny). The pocket is also a great added feature.  A+","Reviewed in the United States on 21 February 2024","5.0 out of 5 stars","Verified Purchase"
"2166","Under Armour Men's Armour HeatGear Compression Shorts","idéal pour le sport","PATRICK ANDRE","Très bon produit,comme tout ce que propose cette marque.","Reviewed in France on 26 August 2021","5.0 out of 5 stars","Verified Purchase"
"2167","Under Armour Men's Armour HeatGear Compression Shorts","Very comfortable!","Michael Obert","These are great shorts to wear for any outdoor purpose or just lounging around at home.  The material is soft and stretchy, though only time will tell if it holds up.  I, too, have had some trouble with UnderArmor seams ripping and such, but it's been minor and only after some serious use.  I love wearing these for now, though, and will continue to do so.","Reviewed in the United States on 4 June 2021","5.0 out of 5 stars","Verified Purchase"
"2168","Under Armour Men's Armour HeatGear Compression Shorts","Tore in a few months :(","Bryan Sansom","Tore in the crotch in 2 pair I bought.","Reviewed in the United States on 20 August 2023","5.0 out of 5 stars","Verified Purchase"
"2169","Under Armour Men's Armour HeatGear Compression Shorts","Calidad contrastada","Marcos M. Sáez Baena","Perfecto, muy cómodo y ajustado, que justo por encima de la rodilla","Reviewed in Spain on 11 June 2023","5.0 out of 5 stars","Verified Purchase"
"2170","Under Armour Men's Armour HeatGear Compression Shorts","Great fit. Love the pocket for cellphone when I’m working out. I wear them for swimming at the pool","Sigmund Podlozny Jr.","Use for gym and pool","Reviewed in the United States on 5 April 2023","5.0 out of 5 stars","Verified Purchase"
"2171","Under Armour Men's Armour HeatGear Compression Shorts","Order one size larger","Thomas ohle","Order one size larger than normal","Reviewed in the United States on 29 November 2023","4.7 out of 5 stars","Verified Purchase"
"2172","Under Armour Men's Armour HeatGear Compression Shorts","Klasse Funktion.","Jorge Mondragón Abal","Funktionell und sehr gute Verarbeitung.","Reviewed in Germany on 21 October 2023","5.0 out of 5 stars","Verified Purchase"
"2173","Under Armour Men's Armour HeatGear Compression Shorts","Nice compression shorts","MW","Careful with white.  Suggest wearing a white jock or thong underwear underneath.  Somewhat see through for colored underwear or when going commando.","Reviewed in the United States on 5 January 2024","5.0 out of 5 stars","Verified Purchase"
"2174","Under Armour Men's Armour HeatGear Compression Shorts","Hose kam Oberteil nicht","Paule","Hose passt und ist gut zu tragen.Auch Feuchtigkeit geht schnell nach draußen. Jetzt fehlt nur noch das passende Oberteil. Da wurde angeblich die Verpackung beschädigt und es ging zurück. Leider kein erneuter Zustellungsversuch.","Reviewed in Germany on 31 July 2022","5.0 out of 5 stars","Verified Purchase"
"2175","Under Armour Men's Armour HeatGear Compression Shorts","Bon produit","philippe.c","Testé sur un footing très léger ☺️","Reviewed in Belgium on 8 October 2023","4.0 out of 5 stars","Verified Purchase"
"2176","Under Armour Men's Armour HeatGear Compression Shorts","El producto es garantía","Waldemar","Es una tremenda marca son muy cómodos y confortables, me queda la duda si son ropa interior o son licras de deportes, sin embargo yo las utilizo para mis clases de artes marciales debajo de mi traje","Reviewed in Mexico on 19 September 2023","5.0 out of 5 stars","Verified Purchase"
"2177","Under Armour Men's Armour HeatGear Compression Shorts","Good","jonathon","They do what there supposed to do","Reviewed in Canada on 6 November 2023","5.0 out of 5 stars","Verified Purchase"
"2178","Under Armour Men's Armour HeatGear Compression Shorts","Genial","Sergio","Para cualquier ejercicio y para el dia a dia, comodidad y calidad muy satisfactoria.","Reviewed in Spain on 31 October 2021","5.0 out of 5 stars","Verified Purchase"
"2179","Under Armour Men's Armour HeatGear Compression Shorts","Très confortable et bonne qualité","Veloso vitor","Très confortable pour faire le sport, bone qualité et prix correct","Reviewed in France on 28 June 2023","5.0 out of 5 stars","Verified Purchase"
"2180","Under Armour Men's Armour HeatGear Compression Shorts","Entrega perfecta!","Mc Criven","La talla perfecta y la calidad es excelente. Ya vengo usando esta marca hace mucho en zapatillas y otras prendas y son buenísimas.","Reviewed in Spain on 3 July 2023","5.0 out of 5 stars","Verified Purchase"
"2181","Under Armour Men's Armour HeatGear Compression Shorts","These are the greatest shorts!","karen","My husband recommended for court sports for low back and leg support and I absolutely love them.  Have four pairs- worth the money and I find myself not wanting to take them off after play as they feel SO good.","Reviewed in the United States on 26 September 2023","4.7 out of 5 stars","Verified Purchase"
"2182","Under Armour Men's Armour HeatGear Compression Shorts","Komfortable Shorts für das Fitness-Training","Marius","Die UA HG Armour Gym Sport Running Shorts von Under Armour haben sich als hervorragende Ausrüstung für mein Training erwiesen. Das Material ist dehnbar und passt sich allen Bewegungen an, ohne einzuschränken, was für dynamische Workouts unerlässlich ist. Der hohe Polyesteranteil sorgt für eine schnelle Trocknung und die Elasthan-Beimischung für eine perfekte Passform.Das Design mit dem großflächigen Logo ist ein echter Hingucker und bleibt auch nach mehrmaligem Waschen unverändert. Die Qualität des Stoffes und der Verarbeitung sind genau das, was man von einer Marke wie Under Armour erwartet: langlebig und zuverlässig.Nicht nur im Fitnessstudio, auch im Freien bieten die Shorts hohen Tragekomfort und halten auch intensiven Trainingseinheiten stand. Die Größenauswahl und die Passform entsprechen den Angaben, was bei Online-Bestellungen ein großer Pluspunkt ist. Abschließend lässt sich sagen, dass diese Shorts eine klare Empfehlung für alle sind, die Wert auf Qualität, Komfort und Stil legen.","Reviewed in Germany on 17 February 2024","5.0 out of 5 stars","Verified Purchase"
"2183","Under Armour Men's Armour HeatGear Compression Shorts","Sport hose","Mr. Lee","Top Qualität","Reviewed in Germany on 11 November 2023","5.0 out of 5 stars","Verified Purchase"
"2184","Under Armour Men's Armour HeatGear Compression Shorts","Quality","Amazon Customer","Great product","Reviewed in the United Kingdom on 13 May 2023","5.0 out of 5 stars","Verified Purchase"
"2185","Under Armour Men's Armour HeatGear Compression Shorts","Great compression shorts","Salvador G.","Use under my jockstrap when sparring and they are so comfortable.If you’re in between sizes I would say get larger size though or it might be too tight on waist. I had to exchange for larger size because of this.","Reviewed in the United States on 7 January 2024","5.0 out of 5 stars","Verified Purchase"
"2186","Under Armour Men's Armour HeatGear Compression Shorts","Solid Compression Short","C. Bonds","I bought these after seeing them on Instagram (yeah, I'm easily influenced. lol.) They look and feel great. The material is snug but stretchy. They are a little too revealing for my conservative gym but they fit well under regular workout shorts. Braver men could wear them as outer wear, but they'd definitely draw attention. The side phone pocket is a nice feature if you ever wear pocketless shorts. I'd purchase again.","Reviewed in the United States on 11 October 2021","5.0 out of 5 stars","Verified Purchase"
